code_region;region;code_departement;departement;commune;autres_communes_dans_le_spr;code_insee;population;nombre_de_spr;numero_du_spr;spr_initial_regime_de_creation;spr_initial_date_de_creation;nombre_de_plans;type_de_plan_en_vigueur;evolution_du_type_de_plan;date_du_plan_en_vigueur;latitude;longitude
52;PAYS DE LA LOIRE;85;VENDÉE;FONTENAY-LE-COMTE *;;85092;13906;1.0;SPR52-67;secteur S;1985-06-18;1.0;PSMV;PSMV approuvé;2002-02-18;46.4660771;-0.8064003
52;PAYS DE LA LOIRE;85;VENDÉE;L'ÉPINE;;85083;1672;1.0;SPR52-71;ZPPAUP;2007-11-23;1.0;ZPPAUP;ZPPAUP;2007-11-23;46.9794444;-2.2669444
52;PAYS DE LA LOIRE;85;VENDÉE;MOUCHAMPS;;85153;2930;1.0;SPR52-78;ZPPAUP;2009-12-02;1.0;ZPPAUP;ZPPAUP;2009-12-02;46.7786856;-1.0635913
52;PAYS DE LA LOIRE;85;VENDÉE;NOIRMOUTIER-EN-L'ILE;;85163;4756;1.0;SPR52-80;ZPPAUP;1991-06-28;1.0;ZPPAUP;ZPPAUP (avap à l'étude);1991-06-28;47.000089;-2.2441449
52;PAYS DE LA LOIRE;85;VENDÉE;POUZAUGES;;85182;5695;1.0;SPR52-81;ZPPAUP;1991-05-14;1.0;ZPPAUP;ZPPAUP (avap à l'étude);1991-05-14;46.7829569;-0.8368869
52;PAYS DE LA LOIRE;85;VENDÉE;SAINT-GILLES-CROIX-DE-VIE;;85222;7879;1.0;SPR52-82;ZPPAUP;1991-05-14;1.0;PVAP;PVAP (ex zppaup);2020-02-03;46.692985;-1.9254545
93;PROVENCE-ALPES- CÔTE D’AZUR;05;HAUTES-ALPES;EMBRUN;;05046;6566;1.0;SPR93-07;ZPPAUP;1988-09-20;1.0;ZPPAUP;ZPPAUP (avap à l'étude);1988-09-20;44.5641764;6.4958189
93;PROVENCE-ALPES- CÔTE D’AZUR;05;HAUTES-ALPES;LE MONETIER-LES-BAINS;;05079;;;;;;;;AVAP à l'étude;;44.9760855;6.5098787
93;PROVENCE-ALPES- CÔTE D’AZUR;05;HAUTES-ALPES;REMOLLON;;05115;445;1.0;SPR93-09;ZPPAUP;1994-08-12;1.0;ZPPAUP;ZPPAUP (avap à l'étude);1994-08-12;44.4674729;6.1678877
93;PROVENCE-ALPES- CÔTE D’AZUR;05;HAUTES-ALPES;SERRES;;05166;1314;1.0;SPR93-12;ZPPAUP;1989-03-24;1.0;AVAP;AVAP (ex zppaup);2017-07-27;48.6911344;6.4642569
93;PROVENCE-ALPES- CÔTE D’AZUR;06;ALPES-MARITIMES;NICE;;06088;342979;1.0;SPR93-17;secteur S;1985-01-28;1.0;PSMV;PSMV en révision;1993-12-17;43.7009358;7.2683912
93;PROVENCE-ALPES- CÔTE D’AZUR;06;ALPES-MARITIMES;NICE;;06088;;1.0;SPR93-47;AVAP;2021-06-30;1.0;AVAP;AVAP;2021-06-30;43.7009358;7.2683912
93;PROVENCE-ALPES- CÔTE D’AZUR;13;BOUCHES-DU-RHÔNE;CORNILLON-CONFOUX;;13029;1395;1.0;SPR93-22;ZPPAUP;2000-12-20;1.0;ZPPAUP;ZPPAUP;2000-12-20;43.561911;5.0723016
93;PROVENCE-ALPES- CÔTE D’AZUR;13;BOUCHES-DU-RHÔNE;JOUQUES;;13048;4510;1.0;SPR93-23;ZPPAUP;1991-12-03;1.0;AVAP;AVAP (ex zppaup);2017-12-11;43.636907;5.6367503
93;PROVENCE-ALPES- CÔTE D’AZUR;83;VAR;DRAGUIGNAN;;83050;;;;;;;;AVAP à l'étude;;43.5374662;6.4627333
93;PROVENCE-ALPES- CÔTE D’AZUR;83;VAR;GRIMAUD;;83068;;;;;;;;AVAP à l'étude;;43.2737698;6.5222979
93;PROVENCE-ALPES- CÔTE D’AZUR;83;VAR;HYERES;;83069;;;SPR93-34;ZPPAUP;1995-04-24;;ZPPAUP;AVAP (ex zppaup);2011-04-13;43.1202573;6.1301614
93;PROVENCE-ALPES- CÔTE D’AZUR;83;VAR;SAINT-RAPHAEL;;83118;;1.0;SPR93-50;LCAP;2022-07-22;;;;;45.3043079;1.0747165
93;PROVENCE-ALPES- CÔTE D’AZUR;84;VAUCLUSE;ORANGE;;84087;28772;1.0;SPR93-49;LCAP;2023-03-15;;;PVAP à venir;;33.750631;-117.8722311
2;MARTINIQUE;972;MARTINIQUE;FORT-DE-FRANCE;;97209;;;;;;;;AVAP à l'étude;;14.6027962;-61.0676724
84;AUVERGNE-RHÔNE-ALPES;01;AIN;BELLEY;;01034;9182;1.0;SPR84-152;LCAP;2022-07-25;;;;;45.760758;5.6861466
84;AUVERGNE-RHÔNE-ALPES;01;AIN;MONTLUEL;;01262;7048;1.0;SPR84-03;AVAP;2013-11-14;1.0;AVAP;AVAP;2013-11-14;45.8498034;5.0568249
84;AUVERGNE-RHÔNE-ALPES;01;AIN;NANTUA;;01269;3584;1.0;SPR84-04;ZPPAUP;1994-10-14;1.0;ZPPAUP;ZPPAUP (avap à l'étude);1994-10-14;46.1534255;5.6058987
84;AUVERGNE-RHÔNE-ALPES;01;AIN;TRÉVOUX;;01427;7009;1.0;SPR84-05;ZPPAUP;1994-02-24;1.0;AVAP;AVAP (ex zppaup);2019-02-06;45.9412075;4.7734565
84;AUVERGNE-RHÔNE-ALPES;03;ALLIER;MONTLUÇON;;03185;36746;1.0;SPR84-13;ZPPAUP;1990-08-09;1.0;ZPPAUP;ZPPAUP;1990-08-09;46.3400296;2.6073963
84;AUVERGNE-RHÔNE-ALPES;03;ALLIER;NÉRIS-LES-BAINS;;03195;2646;1.0;SPR84-15;ZPPAUP;2009-09-15;1.0;ZPPAUP;ZPPAUP;2009-09-15;46.2898064;2.6583028
84;AUVERGNE-RHÔNE-ALPES;03;ALLIER;VICHY;;03310;24523;1.0;SPR84-18;ZPPAUP;1997-12-26;1.0;AVAP;AVAP (ex zppaup);2019-03-29;46.1239268;3.4203712
84;AUVERGNE-RHÔNE-ALPES;07;ARDÈCHE;BALAZUC;;07023;381;1.0;SPR84-21;ZPPAUP;2007-03-29;1.0;ZPPAUP;ZPPAUP;2007-03-29;44.5092291;4.3728494
84;AUVERGNE-RHÔNE-ALPES;07;ARDÈCHE;CHAMBONAS;;07050;920;1.0;SPR84-22;ZPPAUP;1988-09-05;1.0;ZPPAUP;ZPPAUP;1988-09-05;44.416701;4.1290677
84;AUVERGNE-RHÔNE-ALPES;07;ARDÈCHE;RIBES;;07189;299;1.0;SPR84-27;ZPPAUP;1997-04-28;1.0;ZPPAUP;ZPPAUP;1997-04-28;44.4930977;4.2042229
84;AUVERGNE-RHÔNE-ALPES;15;CANTAL;AURILLAC;;15014;26828;1.0;SPR84-32;ZPPAUP;2008-12-19;1.0;AVAP;AVAP (ex zppaup);2016-11-28;44.9285441;2.4433101
84;AUVERGNE-RHÔNE-ALPES;15;CANTAL;FONTANGES;;15070;203;1.0;SPR84-33;AVAP;2014-03-09;1.0;AVAP;AVAP;2014-03-09;45.1142771;2.5028038
84;AUVERGNE-RHÔNE-ALPES;15;CANTAL;MURAT;;15138;1951;1.0;SPR84-35;AVAP;2014-03-18;1.0;AVAP;AVAP;2014-03-18;46.4008462;2.9084037
84;AUVERGNE-RHÔNE-ALPES;15;CANTAL;MOLOMPIZE;;15127;290;1.0;SPR84-37;ZPPAUP;2009-06-19;1.0;ZPPAUP;ZPPAUP;2009-06-19;45.2308671;3.1270913
84;AUVERGNE-RHÔNE-ALPES;26;DRÔME;ESPELUCHE;;26121;1103;1.0;SPR84-41;ZPPAUP;2009-06-16;1.0;ZPPAUP;ZPPAUP;2009-06-16;44.5163854;4.8231055
84;AUVERGNE-RHÔNE-ALPES;26;DRÔME;HOSTUN;;26149;991;1.0;SPR84-43;ZPPAUP;2004-09-08;1.0;ZPPAUP;ZPPAUP (avap à l'étude);2004-09-08;45.038595;5.1998461
84;AUVERGNE-RHÔNE-ALPES;26;DRÔME;LIVRON-SUR-DRÔME;;26165;9240;1.0;SPR84-46;ZPPAUP;1995-01-12;1.0;ZPPAUP;ZPPAUP (avap à l'étude);1995-01-12;44.7726501;4.845507
84;AUVERGNE-RHÔNE-ALPES;26;DRÔME;MONTBRUN-LES-BAINS;;26193;450;1.0;SPR84-49;AVAP;2017-06-28;1.0;AVAP;AVAP;2017-06-28;44.1751941;5.4413098
84;AUVERGNE-RHÔNE-ALPES;26;DRÔME;SAINT-VALLIER;;26333;;1.0;SPR84-54;LCAP;2020-06-26;;;PVAP à l'étude;;48.2788193;6.3151506
84;AUVERGNE-RHÔNE-ALPES;26;DRÔME;SAUZET;;26338;1897;1.0;SPR84-55;AVAP;2014-02-07;1.0;AVAP;AVAP;2014-02-07;43.9613;4.21135
84;AUVERGNE-RHÔNE-ALPES;26;DRÔME;VALENCE;;26362;;;;;;;;AVAP à l'étude;;39.4697065;-0.3763353
84;AUVERGNE-RHÔNE-ALPES;38;ISÈRE;GRENOBLE;;38185;160625;1.0;SPR84-61;ZPPAUP;2005-07-25;1.0;AVAP;AVAP (ex zppaup);2013-11-18;45.1875602;5.7357819
84;AUVERGNE-RHÔNE-ALPES;38;ISÈRE;LA VERPILLIÈRE;;38537;7313;1.0;SPR84-64;ZPPAUP;1997-01-16;1.0;ZPPAUP;ZPPAUP;1997-01-16;45.632836;5.1473108
84;AUVERGNE-RHÔNE-ALPES;38;ISÈRE;SAINT-GEOIRE-EN-VALDAINE;;38386;2394;1.0;SPR-84-153;LCAP;2022-12-21;;;;;45.4563548;5.6355733
84;AUVERGNE-RHÔNE-ALPES;38;ISÈRE;VIENNE;;38544;29683;1.0;SPR84-73;ZPPAUP;2009-10-21;1.0;ZPPAUP;ZPPAUP (avap à l'étude);2009-10-21;48.2083537;16.3725042
84;AUVERGNE-RHÔNE-ALPES;42;LOIRE;AMBIERLE;;42003;1971;1.0;SPR84-74;ZPPAUP;2005-05-19;1.0;ZPPAUP;ZPPAUP (avap à l'étude);2005-05-19;46.1037566;3.8962376
84;AUVERGNE-RHÔNE-ALPES;42;LOIRE;CHAMPDIEU;;42046;1963;1.0;SPR84-75;ZPPAUP;2005-09-05;1.0;ZPPAUP;ZPPAUP (avap à l'étude);2005-09-05;45.6461047;4.0467474
84;AUVERGNE-RHÔNE-ALPES;42;LOIRE;FIRMINY;;42095;17389;1.0;SPR84-78;ZPPAUP;2006-01-27;1.0;AVAP;AVAP (ex zppaup);2017-05-29;45.3869665;4.2858597
84;AUVERGNE-RHÔNE-ALPES;42;LOIRE;LE CROZET;;42078;284;1.0;SPR84-81;ZPPAUP;2004-10-18;1.0;ZPPAUP;ZPPAUP (avap à l'étude);2004-10-18;46.1706;3.85541
84;AUVERGNE-RHÔNE-ALPES;42;LOIRE;LEIGNEUX-EN-FOREZ;;42119;385;1.0;SPR84-82;ZPPAUP;1998-11-09;1.0;AVAP;AVAP (ex zppaup);2016-03-18;45.4862737;4.1764589
84;AUVERGNE-RHÔNE-ALPES;42;LOIRE;MONTBRISON;;42147;16243;1.0;SPR84-84;AVAP;2013-09-16;1.0;AVAP;AVAP;2013-09-16;45.6072875;4.0627318
84;AUVERGNE-RHÔNE-ALPES;42;LOIRE;RIORGES;;42184;11070;1.0;SPR84-87;AVAP;2016-10-20;1.0;AVAP;AVAP;2016-10-20;46.0437504;4.0337193
84;AUVERGNE-RHÔNE-ALPES;42;LOIRE;SAINT-BONNET-LE-CHÂTEAU;;42204;1575;1.0;SPR84-89;ZPPAUP;2002-09-18;1.0;AVAP;AVAP (ex zppaup);2013-10-11;45.4235;4.06555
84;AUVERGNE-RHÔNE-ALPES;42;LOIRE;SAINT-ÉTIENNE;;42218;174520;1.0;SPR84-91;ZPPAUP;2004-06-07;1.0;ZPPAUP;ZPPAUP (avap à l'étude);2004-06-07;45.4401467;4.3873058
84;AUVERGNE-RHÔNE-ALPES;43;HAUTE-LOIRE;LA CHAISE-DIEU;;43048;656;1.0;SPR84-104;ZPPAUP;2008-03-06;1.0;ZPPAUP;ZPPAUP;2008-03-06;45.321114;3.6953553
84;AUVERGNE-RHÔNE-ALPES;43;HAUTE-LOIRE;LANGEAC;;43112;3742;1.0;SPR84-106;ZPPAUP;2010-05-18;1.0;AVAP;AVAP (ex zppaup);2014-03-07;45.1001248;3.4941798
84;AUVERGNE-RHÔNE-ALPES;63;PUY-DE-DÔME;BILLOM;;63040;4825;1.0;SPR84-112;ZPPAUP;2005-02-22;1.0;ZPPAUP;PVAP (ex zppaup);2005-02-22;45.7220503;3.3390575
84;AUVERGNE-RHÔNE-ALPES;69;RHÔNE;BELLEVILLE;;69019;;;;;;;;AVAP à l'étude;;48.8176714;6.0982683
84;AUVERGNE-RHÔNE-ALPES;69;RHÔNE;LYON;;69123;;1.0;SPR84-131;secteur S;1964-05-12;1.0;PSMV;PSMV révisé;1998-11-27;45.7578137;4.8320114
84;AUVERGNE-RHÔNE-ALPES;69;RHÔNE;SAINT-SYMPHORIEN D’OZON;;69291;5791;1.0;SPR84-134;ZPPAUP;2007-02-27;1.0;AVAP;AVAP (ex zppaup);2017-05-30;45.6329361;4.855816
84;AUVERGNE-RHÔNE-ALPES;73;SAVOIE;PLANAY;;73201;412;1.0;SPR84-143;ZPPAUP;2000-11-20;1.0;ZPPAUP;ZPPAUP;2000-11-20;47.7447487;4.379227
84;AUVERGNE-RHÔNE-ALPES;74;HAUTE-SAVOIE;CLERMONT;;74078;400;1.0;SPR-84-155;AVAP;2023-05-09;1.0;AVAP;AVAP;2023-05-09;49.3780921;2.4141907
84;AUVERGNE-RHÔNE-ALPES;74;HAUTE-SAVOIE;YVOIRE;;74315;1011;1.0;SPR84-149;ZPPAUP;2005-09-05;1.0;ZPPAUP;ZPPAUP (avap à l'étude);2005-09-05;46.3694186;6.3272859
27;BOURGOGNE- FRANCHE-COMTÉ;21;CÔTE-D’OR;AUXONNE;;21038;7708;1.0;SPR27-02;ZPPAUP;2006-06-20;1.0;PVAP;PVAP (ex zppaup);2022-04-05;47.1936509;5.3882954
27;BOURGOGNE- FRANCHE-COMTÉ;21;CÔTE-D’OR;DIJON;CHENOVE, DIJON, MARSANNAY-LA-CÔTE;21231;;;SPR27-04;AVAP;2019-11-28;;AVAP;AVAP;2019-11-28;47.3215806;5.0414701
27;BOURGOGNE- FRANCHE-COMTÉ;21;CÔTE-D’OR;IS-SUR-TILLE;;21317;4458;1.0;SPR27-09;ZPPAUP;2006-09-21;1.0;ZPPAUP;ZPPAUP;2006-09-21;47.5219136;5.1123622
27;BOURGOGNE- FRANCHE-COMTÉ;21;CÔTE-D’OR;SAINT-ROMAIN;;21569;227;1.0;SPR27-13;ZPPAUP;1999-01-15;1.0;AVAP;AVAP (ex zppaup);2014-02-10;46.9982395;4.7083847
27;BOURGOGNE- FRANCHE-COMTÉ;25;DOUBS;BAUME-LES-DAMES;;25047;;;;;;;;AVAP à l'étude;;47.3526707;6.3614622
27;BOURGOGNE- FRANCHE-COMTÉ;39;JURA;CLAIRVAUX-LES-LACS;;39154;1500;1.0;SPR27-25;ZPPAUP;2000-10-30;1.0;ZPPAUP;ZPPAUP;2008-05-06;46.5741813;5.7474103
27;BOURGOGNE- FRANCHE-COMTÉ;39;JURA;POLIGNY;;39434;4104;1.0;SPR27-31;ZPPAUP;2000-12-27;1.0;PVAP;PVAP (ex zppaup);2022-07-05;46.8348884;5.7086756
27;BOURGOGNE- FRANCHE-COMTÉ;39;JURA;Coteaux du Lizon;;39491;2468;1.0;SPR27-34;ZPPAUP;2006-10-16;1.0;ZPPAUP;ZPPAUP;2006-10-16;46.413947199999996;5.804834051818265
27;BOURGOGNE- FRANCHE-COMTÉ;58;NIÈVRE;CLAMECY;;58079;3867;1.0;SPR27-37;secteur S;1985-01-28;1.0;PSMV;PSMV approuvé;1999-05-21;49.4286111;3.3619444
27;BOURGOGNE- FRANCHE-COMTÉ;58;NIÈVRE;DONZY;;58102;1610;1.0;SPR27-40;ZPPAUP;2006-03-20;1.0;AVAP;AVAP (ex zppaup);2019-09-08;47.3709362;3.1224615
27;BOURGOGNE- FRANCHE-COMTÉ;58;NIÈVRE;SAINT-AMAND-EN-PUISAYE;ARQUIAN, BITRY, DAMPIERRE-SOUS-BOUHY, SAINT-AMAND-EN-PUISAYE;58227;1284;1.0;SPR27-36;AVAP;2016-12-19;1.0;AVAP;AVAP;2016-12-19;47.529397;3.0737404
27;BOURGOGNE- FRANCHE-COMTÉ;70;HAUTE-SAÔNE;PESMES;;70408;1113;1.0;SPR27-51;ZPPAUP;2001-09-24;1.0;ZPPAUP;ZPPAUP (avap à l'étude);2001-09-24;47.2796;5.56743
27;BOURGOGNE- FRANCHE-COMTÉ;70;HAUTE-SAÔNE;RAY-SUR-SAÔNE;;70438;213;1.0;SPR27-52;ZPPAUP;2001-09-24;1.0;AVAP;AVAP (ex zppaup);2016-06-20;47.5854;5.82827
27;BOURGOGNE- FRANCHE-COMTÉ;71;SAÔNE-ET-LOIRE;CHALON-SUR-SAÔNE *;;71076;46603;1.0;SPR27-55;secteur S;1974-01-17;1.0;PSMV;PSMV approuvé;1990-04-26;46.7831001;4.8534326
27;BOURGOGNE- FRANCHE-COMTÉ;71;SAÔNE-ET-LOIRE;CHASSELAS;;71108;175;1.0;SPR27-56;AVAP;2014-12-01;1.0;AVAP;AVAP;2014-12-01;46.2765231;4.7188857
27;BOURGOGNE- FRANCHE-COMTÉ;71;SAÔNE-ET-LOIRE;LE BREUIL;;71059;3570;1.0;SPR27-60;ZPPAUP;2008-05-02;1.0;ZPPAUP;ZPPAUP;2008-05-02;48.9747452;3.6460985
27;BOURGOGNE- FRANCHE-COMTÉ;89;YONNE;AVALLON;;89025;6791;1.0;SPR27-64;ZPPAUP;1995-03-13;1.0;ZPPAUP;ZPPAUP;2006-09-12;47.4885365;3.9070658
53;BRETAGNE;22;CÔTES-D’ARMOR;La Roche-Jaudy;;22264;3258;1.0;SPR53-07;ZPPAUP;2010-07-21;1.0;ZPPAUP;ZPPAUP;2010-07-21;48.730422000000004;-3.2426126799398434
53;BRETAGNE;22;CÔTES-D’ARMOR;PERROS-GUIREC;;22168;7335;1.0;SPR53-10;ZPPAUP;1998-10-06;1.0;ZPPAUP;ZPPAUP (PVAP à l'étude);1998-10-06;48.8151133;-3.4394662
53;BRETAGNE;29;FINISTÈRE;BERRIEN;;29007;950;1.0;SPR53-16;ZPPAUP;1989-06-05;1.0;ZPPAUP;ZPPAUP;1989-06-05;31.2561376;-83.2443709
53;BRETAGNE;29;FINISTÈRE;CLOHARS-CARNOËT;;29031;4444;1.0;SPR53-19;AVAP;2013-12-19;1.0;AVAP;AVAP;2013-12-19;47.7955209;-3.5826145
53;BRETAGNE;29;FINISTÈRE;PLOÉVEN;;29166;535;1.0;SPR53-38;ZPPAUP;2003-07-15;1.0;ZPPAUP;ZPPAUP;2003-07-15;48.1571549;-4.2333681
53;BRETAGNE;29;FINISTÈRE;PONT-L’ABBÉ;;29220;8649;1.0;SPR53-45;AVAP;2014-03-16;1.0;AVAP;AVAP;2014-03-03;47.86592;-4.2208461
53;BRETAGNE;29;FINISTÈRE;QUIMPERLÉ;;29233;12510;1.0;SPR53-47;ZPPAUP;1994-12-09;1.0;ZPPAUP;ZPPAUP;2010-04-27;47.8692882;-3.5505644
53;BRETAGNE;29;FINISTÈRE;ROSPORDEN;;29241;7791;1.0;SPR53-49;ZPPAUP;1990-03-19;1.0;ZPPAUP;ZPPAUP;1990-03-19;47.9592684;-3.8278459
53;BRETAGNE;35;ILLE-ET-VILAINE;CHÂTEAUGIRON;;35069;10219;1.0;SPR53-53;ZPPAUP;1988-03-17;1.0;AVAP;AVAP (ex zppaup);2019-10-07;48.042376399999995;-1.5009120306356485
24;CENTRE-VAL DE LOIRE;18;CHER;SAINT-SATUR;;18233;1396;1.0;SPR24-52;LCAP;2023-07-24;;;;;47.3390546;2.8540497
24;CENTRE-VAL DE LOIRE;28;EURE-ET-LOIR;ANET;;28007;2832;1.0;SPR24-02;AVAP;2016-09-16;1.0;AVAP;AVAP;2016-09-16;48.8552557;1.4391896
24;CENTRE-VAL DE LOIRE;28;EURE-ET-LOIR;BERCHÈRES-SUR-VESGRE;;28036;869;1.0;SPR24-04;AVAP;2013-01-31;1.0;AVAP;AVAP;2013-01-31;48.84235;1.5420959
24;CENTRE-VAL DE LOIRE;36;INDRE;PALLUAU-SUR-INDRE;;36149;;;;;;;;AVAP à l'étude;;46.9437378;1.3135032
24;CENTRE-VAL DE LOIRE;36;INDRE;ISSOUDUN;;36088;12199;1.0;SPR24-13;ZPPAUP;1996-06-25;1.0;ZPPAUP;ZPPAUP (PVAP à l'étude);1996-06-25;46.9477826;1.9889131
24;CENTRE-VAL DE LOIRE;37;INDRE-ET-LOIRE;AMBOISE;;37003;12981;1.0;SPR24-16;AVAP;2017-01-23;1.0;AVAP;AVAP;2017-01-23;47.4110351;0.983698
24;CENTRE-VAL DE LOIRE;37;INDRE ET LOIRE;AMBOISE;;37003;;1.0;SPR24-17;secteur S;1989-07-21;1.0;PSMV;PSMV approuvé;2002-02-18;47.4110351;0.983698
24;CENTRE-VAL DE LOIRE;37;INDRE-ET-LOIRE;CHINON;;37072;8567;1.0;SPR24-21;ZPPAUP;1997-02-17;1.0;ZPPAUP;ZPPAUP;2008-07-28;47.1667182;0.2402095
24;CENTRE-VAL DE LOIRE;37;INDRE-ET-LOIRE;RICHELIEU;;37196;1736;1.0;SPR24-26;secteur S;1965-09-20;1.0;PSMV;PSMV révisé;2015-03-11;47.0124915;0.3240548
24;CENTRE-VAL DE LOIRE;41;LOIR-ET-CHER;BLOIS;;41018;47715;1.0;SPR24-29;secteur S;1970-09-03;1.0;PSMV;PSMV approuvé;1996-08-07;47.5876861;1.3337639
24;CENTRE-VAL DE LOIRE;41;LOIR-ET-CHER;COUR-SUR-LOIRE;;41069;272;1.0;SPR24-31;ZPPAUP;2008-07-23;1.0;AVAP;AVAP (ex zppaup);2014-07-05;47.6503494;1.4238723
24;CENTRE-VAL DE LOIRE;45;LOIRET;BEAULIEU-SUR-LOIRE;;45029;1836;1.0;SPR24-36;ZPPAUP;2002-11-27;1.0;AVAP;AVAP (ex zppaup);2014-03-20;47.5429471;2.8173796
24;CENTRE-VAL DE LOIRE;45;LOIRET;OLIVET;MAREAU-AUX-PRÉS , OLIVET, ORLÉANS, SAINT-CYR-EN-VAL, SAINT-HILAIRE-SAINT-MESMIN, SAINT-PRYVÉ-SAINT-MESMIN  (Rivière du Loiret);45232;22474;;SPR24-41;ZPPAUP;1995-04-24;;ZPPAUP;ZPPAUP;1995-04-24;47.8650984;1.9015752
24;CENTRE-VAL DE LOIRE;45;LOIRET;ORLÉANS;MAREAU-AUX-PRÉS , OLIVET, ORLÉANS, SAINT-CYR-EN-VAL, SAINT-HILAIRE-SAINT-MESMIN, SAINT-PRYVÉ-SAINT-MESMIN  (Rivière du Loiret);45234;119085;;SPR24-41;ZPPAUP;1995-04-24;;ZPPAUP;ZPPAUP;1995-04-24;47.9027336;1.9086066
24;CENTRE-VAL DE LOIRE;45;LOIRET;SAINT-HILAIRE-SAINT-MESMIN;MAREAU-AUX-PRÉS , OLIVET, ORLÉANS, SAINT-CYR-EN-VAL, SAINT-HILAIRE-SAINT-MESMIN, SAINT-PRYVÉ-SAINT-MESMIN  (Rivière du Loiret);45282;3123;;SPR24-41;ZPPAUP;1995-04-24;;ZPPAUP;ZPPAUP;1995-04-24;47.8683824;1.8368147
94;CORSE;2A;CORSE-DU-SUD;AJACCIO;;2A004;71508;1.0;SPR94-01;ZPPAUP;2005-04-12;1.0;ZPPAUP;ZPPAUP (avap à l'étude);2005-04-12;41.9263991;8.7376029
44;GRAND EST;08;ARDENNES;MOUZON;;08311;2345;1.0;SPR44-04;ZPPAUP;2001-05-31;1.0;ZPPAUP;ZPPAUP;2001-05-31;45.8058911;0.6148164
44;GRAND EST;51;MARNE;CHENAY (CHÂLONS-SUR-VESLE et TRIGNY);;51145;;;;;;;;AVAP à l'étude;;-1.0;-1.0
44;GRAND EST;51;MARNE;HAUTVILLERS (avec AY CHAMPAGNE);AŸ CHAMPAGNE, HAUTVILLERS;51287;713;;SPR44-17;AVAP;2016-03-22;;AVAP;AVAP;2016-03-22;-1.0;-1.0
44;GRAND EST;51;MARNE;REIMS (centre-ville);;51454;185576;1.0;SPR44-18;LCAP;2020-05-28;;;PVAP à venir;;47.3331296;5.0520514
44;GRAND EST;51;MARNE;TRIGNY (CHÂLONS-SUR-VESLE et CHENAY);;51582;;;;;;;;AVAP à l'étude;;-1.0;-1.0
44;GRAND EST;52;HAUTE-MARNE;CHATEAUVILLAIN;;52114;1601;1.0;SPR44-22;AVAP;2017-03-05;1.0;AVAP;AVAP;2017-03-05;48.036222;4.9175196
44;GRAND EST;52;HAUTE-MARNE;VIGNORY;;52524;245;1.0;SPR44-27;AVAP;2015-08-27;1.0;AVAP;AVAP;2015-08-27;48.2781068;5.1032172
44;GRAND EST;54;MEURTHE-ET-MOSELLE;NANCY;;54395;105743;1.0;SPR44-28;ZPPAUP;2008-06-30;1.0;ZPPAUP;ZPPAUP;2008-06-30;48.6937223;6.1834097
44;GRAND EST;55;MEUSE;COMMERCY;;55122;5778;1.0;SPR44-33;ZPPAUP;1995-07-20;1.0;ZPPAUP;ZPPAUP (avap à l'étude);1995-07-20;48.763203;5.5914753
44;GRAND EST;67;BAS-RHIN;STRASBOURG;;67482;283745;1.0;SPR44-40;secteur S;1974-04-09;1.0;PSMV;PSMV en révision;2009-06-08;48.584614;7.7507127
44;GRAND EST;68;HAUT-RHIN;MULHOUSE;;68224;110612;1.0;SPR44-43;ZPPAUP;2005-04-01;1.0;ZPPAUP;ZPPAUP;2005-04-01;47.7467233;7.3389937
44;GRAND EST;88;VOSGES;GÉRARDMER;;88196;8598;1.0;SPR44-45;ZPPAUP;1995-07-07;1.0;AVAP;AVAP (ex zppaup);2015-12-11;48.0705772;6.8776965
44;GRAND EST;88;VOSGES;LE VALTIN;;88492;;;;;;;;AVAP à l'étude;;48.0984321;7.0236247
44;GRAND EST;88;VOSGES;MOYENMOUTIER;MOYENMOUTIER, RAON-L'ÉTAPE;88319;3252;1.0;SPR44-47;ZPPAUP;1995-01-18;1.0;ZPPAUP;ZPPAUP (avap à l'étude);1995-01-18;48.3794555;6.9128471
44;GRAND EST;88;VOSGES;PLOMBIÈRES-LES-BAINS ET VAL D’AJOL;;88351;1704;1.0;SPR44-49;ZPPAUP;1990-12-14;1.0;ZPPAUP;ZPPAUP (avap à l'étude);1990-12-14;-1.0;-1.0
32;HAUTS-DE-FRANCE;02;AISNE;LA FERTÉ-MILON;;02307;2243;1.0;SPR32-05;ZPPAUP;1993-03-04;1.0;AVAP;AVAP;2021-03-26;49.1776527;3.1247707
32;HAUTS-DE-FRANCE;59;NORD;BEAUCAMPS-LIGNY;;59056;879;1.0;SPR32-07;ZPPAUP;1999-04-30;1.0;ZPPAUP;ZPPAUP;1999-04-30;50.6045044;2.9164596
32;HAUTS-DE-FRANCE;59;NORD;LAMBERSART;;59328;28051;1.0;SPR32-12;ZPPAUP;2005-08-19;1.0;ZPPAUP;ZPPAUP;2005-08-19;50.6477924;3.0223644
32;HAUTS-DE-FRANCE;59;NORD;LIESSIES;;59347;549;1.0;SPR32-13;ZPPAUP;1994-07-29;1.0;ZPPAUP;ZPPAUP;1994-07-29;50.1160692;4.0747086
32;HAUTS-DE-FRANCE;59;NORD;LILLE;;59350;234842;1.0;SPR32-14;secteur S;1967-08-11;1.0;PSMV;PSMV en révision;1980-08-04;50.6365654;3.0635282
32;HAUTS-DE-FRANCE;59;NORD;VALENCIENNES;;59606;43755;1.0;SPR32-17;ZPPAUP;2002-06-25;1.0;ZPPAUP;ZPPAUP;2002-06-25;50.3579317;3.5234846
